"agency_id","agency_name","agency_url","agency_timezone","agency_lang","agency_phone"
1,"S-Bahn Berlin GmbH","http://www.s-bahn-berlin.de","Europe/Berlin","de",""
32,"Oberhavel Verkehrsgesellschaft mbH","https://www.ovg-online.de","Europe/Berlin","de",""
47,"Verkehrsbetriebe Brandenburg an der Havel GmbH","http://www.vbbr.de","Europe/Berlin","de",""
84,"Stadtverkehrsgesellschaft mbH Frankfurt (Oder)","http://www.svf-ffo.de","Europe/Berlin","de",""
92,"Havelbus Verkehrsgesellschaft mbH","http://www.havelbus.de","Europe/Berlin","de",""
93,"Uckermärkische Verkehrsgesellschaft mbH","http://www.wirbewegensie.de","Europe/Berlin","de",""
108,"DB Regio AG","http://www.bahn.de/brandenburg","Europe/Berlin","de",""
138,"Günter Anger Güterverkehrs GmbH & Co. Omnibusvermietung KG","http://www.anger-busvermietung.de","Europe/Berlin","de",""
150,"Verkehrsbetrieb Potsdam GmbH","http://www.vip-potsdam.de","Europe/Berlin","de",""
241,"Barnimer Busgesellschaft mbH","http://www.bbg-eberswalde.de","Europe/Berlin","de",""
246,"Verkehrsgesellschaft Teltow-Fläming mbH","http://www.vtf-online.de","Europe/Berlin","de",""
251,"Regionale Verkehrsgesellschaft Dahme-Spreewald mbH","http://www.rvs-lds.de","Europe/Berlin","de",""
341,"Verkehrsmanagement Elbe-Elster GmbH","http://www.verkehrsmanagement-elbeelster.de","Europe/Berlin","de",""
346,"Verkehrsgesellschaft Oberspreewald-Lausitz mbH","http://www.vgosl.de","Europe/Berlin","de",""
476,"Fritz Behrendt OHG","http://www.behrendt-touristik.de","Europe/Berlin","de",""
480,"Glaser","http://www.busreisen-glaser.de","Europe/Berlin","de",""
486,"Schöneicher Rüdersdorfer Straßenbahn GmbH","http://www.srs-tram.de","Europe/Berlin","de",""
487,"Strausberger Eisenbahn GmbH","http://www.strausberger-eisenbahn.de","Europe/Berlin","de",""
516,"Cottbusverkehr GmbH","http://www.cottbusverkehr.de","Europe/Berlin","de",""
566,"Busverkehr Oder-Spree GmbH","http://www.bos-fw.de","Europe/Berlin","de",""
596,"NEB Betriebsgesellschaft mbH","http://www.neb.de","Europe/Berlin","de",""
606,"A. Reich GmbH Busbetrieb","http://www.a-reich.com","Europe/Berlin","de",""
706,"Sabinchen Touristik GmbH","http://www.vbb.de/de/article/verkehrsunternehmen-im-vbb/sabinchen-touristik-gmbh/6613.html","Europe/Berlin","de",""
721,"Busverkehr Gerd Schmidt","http://www.fahrschuleschmidt.de","Europe/Berlin","de",""
726,"ORP Ostprignitz-Ruppiner Personennahverkehrsgesellschaft mbH","http://www.orp-busse.de","Europe/Berlin","de",""
731,"ODEG Ostdeutsche Eisenbahn GmbH","http://www.odeg.de","Europe/Berlin","de",""
751,"Hanseatische Eisenbahn","http://www.hanseatische-eisenbahn.de","Europe/Berlin","de",""
772,"DB Regio Bus Ost GmbH","https://www.dbregiobus-ost.de","Europe/Berlin","de",""
781,"Lange","http://www.lange-tours.de","Europe/Berlin","de",""
796,"Berliner Verkehrsbetriebe","http://www.bvg.de","Europe/Berlin","de",""
816,"prignitzbus","http://www.prignitz-bus.de","Europe/Berlin","de",""
841,"mobus Märkisch-Oderland Bus GmbH","http://www.mo-bus.de","Europe/Berlin","de","+493341-4494900"
846,"regiobus Potsdam Mittelmark GmbH","http://www.regiobus-pm.de","Europe/Berlin","de",""
856,"Mitteldeutsche Regiobahn","https://www.mitteldeutsche-regiobahn.de/","Europe/Berlin","",""
996,"Betreiber: ecoVista","https://www.ecovista.eu","Europe/Berlin","","+498218090050"

"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
2447,0,0,0,0,0,0,0,20260430,20261212
2448,0,0,0,0,0,0,0,20260430,20261212
2449,0,0,0,0,0,0,0,20260430,20261212
2450,0,0,0,0,0,0,0,20260430,20261212
2451,0,0,0,0,0,0,0,20260430,20261212
2452,0,0,0,0,0,0,0,20260430,20261212
2453,0,0,0,0,0,0,0,20260430,20261212
2454,1,1,1,1,1,0,0,20260430,20261212
2455,0,0,0,0,0,0,0,20260430,20261212
2456,0,0,0,0,0,1,0,20260430,20261212
2457,0,0,0,0,0,1,0,20260430,20261212
2458,0,0,0,0,0,1,1,20260430,20261212
2459,0,0,0,0,0,0,0,20260430,20261212
2460,0,0,0,0,0,1,1,20260430,20261212
2461,1,1,1,1,1,0,0,20260430,20261212
2462,0,0,0,0,0,1,1,20260430,20261212
2463,1,1,1,1,1,0,0,20260430,20261212
2464,1,1,1,1,1,1,1,20260430,20261212
2465,0,0,0,0,0,0,0,20260430,20261212
2466,1,1,1,1,1,1,1,20260430,20261212
2467,1,1,1,1,1,1,1,20260430,20261212
2468,1,1,1,1,1,1,1,20260430,20261212
2469,1,1,1,1,1,1,1,20260430,20261212
2470,1,1,1,1,1,0,1,20260430,20261212
2471,1,1,1,1,1,0,0,20260430,20261212
2472,1,1,1,1,1,0,0,20260430,20261212
2473,0,0,0,0,0,0,0,20260430,20261212
2474,1,1,1,1,1,0,0,20260430,20261212
2475,0,0,0,0,0,0,0,20260430,20261212
2476,0,0,0,0,0,0,0,20260430,20261212
2477,0,0,0,0,0,0,0,20260430,20261212
2478,1,1,1,1,1,0,0,20260430,20261212
2479,1,1,1,1,1,1,1,20260430,20261212
2480,0,0,0,0,0,0,0,20260430,20261212
2481,0,0,0,0,0,0,0,20260430,20261212
2482,1,1,1,1,1,1,1,20260430,20261212
2483,1,1,1,1,1,1,1,20260430,20261212
2484,1,1,1,1,1,1,1,20260430,20261212
2485,1,1,1,1,0,1,1,20260430,20261212
2486,0,0,0,0,0,0,0,20260430,20261212
2487,0,0,0,0,0,0,0,20260430,20261212
2488,0,0,0,0,1,0,0,20260430,20261212
2489,0,0,0,0,1,0,0,20260430,20261212
2490,0,0,0,0,0,0,0,20260430,20261212
2491,1,1,1,1,1,0,0,20260430,20261212
2492,1,1,1,1,1,0,0,20260430,20261212
2493,0,0,0,0,0,0,0,20260430,20261212
2494,0,0,0,0,0,0,0,20260430,20261212
2495,1,1,1,1,1,0,0,20260430,20261212
2496,1,1,1,1,1,0,0,20260430,20261212
2497,0,0,0,0,0,0,0,20260430,20261212
2498,1,1,1,1,1,0,0,20260430,20261212
2499,0,0,0,0,0,0,0,20260430,20261212
2500,0,0,0,0,0,0,0,20260430,20261212
2501,0,0,0,0,0,1,0,20260430,20261212
2502,0,0,0,0,0,1,0,20260430,20261212
2503,1,1,1,1,1,1,0,20260430,20261212
2504,0,0,0,0,0,0,1,20260430,20261212
2505,0,0,0,0,0,0,1,20260430,20261212
2506,1,1,1,1,1,1,1,20260430,20261212
2507,1,1,1,1,1,1,1,20260430,20261212
2508,0,0,0,0,0,0,0,20260430,20261212
2509,1,1,1,1,1,1,1,20260430,20261212
2510,1,1,1,1,0,0,0,20260430,20261212
2511,0,0,0,0,1,1,1,20260430,20261212
2512,1,1,1,1,0,1,1,20260430,20261212
2513,0,0,0,0,1,0,0,20260430,20261212
2514,1,1,1,1,1,1,1,20260430,20261212
2515,0,0,0,0,1,1,0,20260430,20261212
2516,1,1,1,1,0,0,1,20260430,20261212
2517,0,0,0,0,0,0,0,20260430,20261212
2518,1,1,1,1,0,0,1,20260430,20261212
2519,0,0,0,0,1,1,0,20260430,20261212
2520,0,0,0,0,0,0,0,20260430,20261212
2521,0,0,0,0,1,1,0,20260430,20261212
2522,0,0,0,0,0,1,0,20260430,20261212
2523,0,0,0,0,0,0,1,20260430,20261212
2524,1,1,1,1,1,0,0,20260430,20261212
2525,1,1,1,1,1,0,0,20260430,20261212
2526,0,0,0,0,0,1,0,20260430,20261212
2527,1,1,1,1,1,0,0,20260430,20261212
2528,0,0,0,0,0,1,0,20260430,20261212
2529,0,0,0,0,0,0,0,20260430,20261212
2530,0,0,0,0,0,1,0,20260430,20261212
2531,0,0,0,0,0,1,0,20260430,20261212
2532,1,1,1,1,1,1,0,20260430,20261212
2533,0,0,0,0,0,0,0,20260430,20261212
2534,0,0,0,0,0,0,1,20260430,20261212
2535,0,0,0,0,0,0,0,20260430,20261212
2536,0,0,0,0,0,0,1,20260430,20261212
2537,0,0,0,0,0,0,0,20260430,20261212
2538,0,0,0,0,0,0,1,20260430,20261212
2539,1,1,1,1,1,1,1,20260430,20261212
2540,1,1,1,1,1,1,1,20260430,20261212
2541,1,0,0,0,0,0,0,20260430,20261212
2542,0,0,0,0,0,1,1,20260430,20261212
2543,1,1,1,1,0,0,0,20260430,20261212
2544,0,0,0,0,1,1,1,20260430,20261212
2545,1,1,1,1,0,1,1,20260430,20261212
2546,0,0,0,0,1,0,0,20260430,20261212
2547,1,1,1,1,1,1,1,20260430,20261212
2548,1,1,1,1,1,1,1,20260430,20261212
2549,0,0,0,0,1,1,0,20260430,20261212
2550,0,0,0,0,0,0,0,20260430,20261212
2551,1,1,1,1,1,0,1,20260430,20261212
2552,0,0,0,0,0,1,0,20260430,20261212
2553,0,0,0,0,0,0,0,20260430,20261212
2554,1,1,1,1,0,0,1,20260430,20261212
2555,0,0,0,0,0,0,0,20260430,20261212
2556,1,1,1,1,0,0,1,20260430,20261212
2557,0,0,0,0,0,0,0,20260430,20261212
2558,0,0,0,0,1,1,0,20260430,20261212
2559,0,0,0,0,0,1,1,20260430,20261212
2560,0,0,0,0,0,0,1,20260430,20261212
2561,0,0,0,0,0,0,0,20260430,20261212
2562,1,1,1,1,1,1,1,20260430,20261212
2563,1,1,1,1,1,1,1,20260430,20261212
2564,1,1,1,1,0,0,1,20260430,20261212
2565,0,0,0,0,1,0,0,20260430,20261212
2566,0,0,0,0,0,1,0,20260430,20261212
2567,1,1,1,1,1,1,1,20260430,20261212
2568,0,0,0,0,0,0,0,20260430,20261212
2569,1,1,1,1,1,1,1,20260430,20261212
2570,1,1,1,1,1,1,1,20260430,20261212
2571,1,1,1,1,1,1,1,20260430,20261212
2572,0,0,0,0,1,1,1,20260430,20261212
2573,1,1,1,1,0,0,0,20260430,20261212
2574,1,1,1,1,0,0,1,20260430,20261212
2575,0,0,0,0,1,1,0,20260430,20261212
2576,1,1,1,1,0,0,1,20260430,20261212
2577,1,1,1,1,0,0,1,20260430,20261212
2578,1,1,1,1,0,0,1,20260430,20261212
2579,0,0,0,0,1,1,0,20260430,20261212
2580,0,0,0,0,0,0,1,20260430,20261212
2581,0,0,0,0,0,1,0,20260430,20261212
2582,1,1,1,1,1,1,0,20260430,20261212
2583,0,0,0,0,0,0,1,20260430,20261212
2584,0,0,0,0,0,0,0,20260430,20261212
2585,1,1,1,1,1,1,1,20260430,20261212
2586,1,1,1,1,1,1,1,20260430,20261212
2587,1,1,1,1,1,1,1,20260430,20261212
2588,1,1,1,1,1,1,1,20260430,20261212
2589,0,0,0,0,0,0,0,20260430,20261212
2590,0,0,0,0,1,1,0,20260430,20261212
2591,1,1,1,1,0,0,0,20260430,20261212
2592,0,0,0,0,0,0,0,20260430,20261212
2593,0,0,0,0,1,1,0,20260430,20261212
2594,0,0,0,0,0,0,0,20260430,20261212
2595,0,0,0,0,0,0,0,20260430,20261212
2596,0,0,0,0,0,0,0,20260430,20261212
2597,0,0,0,0,0,0,0,20260430,20261212
2598,1,1,1,1,1,1,1,20260430,20261212
2599,1,1,1,1,1,1,1,20260430,20261212
2600,1,1,1,1,0,0,1,20260430,20261212
2601,0,0,0,0,0,0,0,20260430,20261212
2602,0,0,0,0,0,0,1,20260430,20261212
2603,0,0,0,0,0,0,0,20260430,20261212
2604,0,0,0,0,1,1,0,20260430,20261212
2605,1,1,1,1,1,0,0,20260430,20261212
2606,1,1,1,1,1,0,0,20260430,20261212
2607,0,0,0,0,0,0,0,20260430,20261212
2608,0,0,0,0,0,1,0,20260430,20261212
2609,1,1,1,1,1,0,0,20260430,20261212
2610,0,0,0,0,0,0,1,20260430,20261212
2611,1,1,1,1,1,0,0,20260430,20261212
2612,1,1,1,1,1,0,1,20260430,20261212
2613,1,1,1,1,1,1,0,20260430,20261212
2614,1,1,1,1,1,1,1,20260430,20261212
2615,0,0,0,0,0,0,0,20260430,20261212
2616,1,1,1,1,1,1,1,20260430,20261212
2617,1,1,1,1,1,1,1,20260430,20261212
2618,1,1,1,1,0,0,1,20260430,20261212
2619,1,1,1,1,0,0,1,20260430,20261212
2620,1,1,1,1,0,0,1,20260430,20261212
2621,0,0,0,0,0,0,0,20260430,20261212
2622,0,0,0,0,0,0,0,20260430,20261212
2623,0,0,0,0,0,0,0,20260430,20261212
2624,0,0,0,0,0,0,0,20260430,20261212
2625,0,0,0,0,0,1,1,20260430,20261212
2626,0,0,0,0,0,0,0,20260430,20261212
2627,0,0,0,0,0,1,0,20260430,20261212
2628,0,0,0,0,0,0,0,20260430,20261212
2629,0,0,0,0,0,0,1,20260430,20261212
2630,0,0,0,0,0,0,0,20260430,20261212
2631,0,0,0,0,0,0,0,20260430,20261212
2632,0,0,0,0,0,0,0,20260430,20261212
2633,0,0,0,0,0,0,0,20260430,20261212
2634,0,0,0,0,0,0,0,20260430,20261212
2635,0,0,0,0,0,0,0,20260430,20261212
2636,1,1,1,1,1,1,1,20260430,20261212
2637,0,0,0,0,1,1,1,20260430,20261212
2638,1,1,1,1,0,0,0,20260430,20261212
2639,1,1,1,1,0,0,1,20260430,20261212
2640,1,1,1,1,0,0,1,20260430,20261212
2641,0,0,0,0,0,0,0,20260430,20261212
2642,1,1,1,1,0,0,1,20260430,20261212
2643,1,1,1,1,0,0,1,20260430,20261212
2644,1,1,1,1,1,0,0,20260430,20261212
2645,0,0,0,0,1,1,0,20260430,20261212
2646,0,0,0,0,0,0,1,20260430,20261212
2647,1,1,1,1,1,1,0,20260430,20261212
2648,0,0,0,0,0,0,0,20260430,20261212
2649,1,1,1,1,1,1,1,20260430,20261212
2650,0,0,0,0,1,1,1,20260430,20261212
2651,0,0,0,0,0,0,1,20260430,20261212
2652,0,0,0,0,0,0,0,20260430,20261212
2653,1,1,1,1,1,0,0,20260430,20261212
2654,0,0,0,0,0,0,0,20260430,20261212
2655,0,0,0,0,0,1,0,20260430,20261212
2656,1,1,1,1,1,0,0,20260430,20261212
2657,0,0,0,0,0,0,1,20260430,20261212
2658,1,1,1,1,1,1,0,20260430,20261212
2659,1,1,1,1,1,1,1,20260430,20261212
2660,1,1,1,1,1,1,1,20260430,20261212
2661,0,0,0,0,0,0,0,20260430,20261212
2662,1,1,1,1,0,0,1,20260430,20261212
2663,0,0,0,0,0,0,0,20260430,20261212
2664,0,0,0,0,0,1,1,20260430,20261212
2665,0,0,0,0,0,0,0,20260430,20261212
2666,0,0,0,0,0,0,0,20260430,20261212
2667,0,0,0,0,0,0,0,20260430,20261212
2668,0,0,0,0,1,1,1,20260430,20261212
2669,1,1,1,1,0,0,1,20260430,20261212
2670,1,1,1,1,0,0,1,20260430,20261212
2671,0,0,0,0,0,0,0,20260430,20261212
2672,0,0,0,0,1,1,0,20260430,20261212
2673,0,0,0,0,0,0,0,20260430,20261212
2674,0,0,0,0,0,0,0,20260430,20261212
2675,0,0,0,0,0,1,0,20260430,20261212
2676,1,1,1,1,1,1,1,20260430,20261212
2677,1,1,1,1,1,0,0,20260430,20261212
2678,0,0,0,0,0,0,0,20260430,20261212
2679,1,1,1,1,1,0,0,20260430,20261212
2680,0,0,0,0,0,0,0,20260430,20261212
2681,0,0,0,0,0,1,1,20260430,20261212
2682,0,0,0,0,0,0,0,20260430,20261212
2683,0,0,0,0,0,0,1,20260430,20261212
2684,0,0,0,0,0,0,0,20260430,20261212
2685,0,0,0,0,0,0,0,20260430,20261212
2686,0,0,0,0,0,0,0,20260430,20261212
2687,0,0,0,0,0,0,0,20260430,20261212
2688,0,0,0,0,0,0,0,20260430,20261212
2689,0,0,0,0,0,0,0,20260430,20261212
2690,0,0,0,0,0,0,0,20260430,20261212
2691,0,0,0,0,0,0,0,20260430,20261212
2692,0,0,0,0,0,0,0,20260430,20261212
2693,1,1,1,1,1,0,0,20260430,20261212
2694,0,0,0,0,0,0,0,20260430,20261212
2695,1,1,1,1,1,0,0,20260430,20261212
2696,1,1,1,1,1,1,0,20260430,20261212
2697,1,1,1,1,1,1,0,20260430,20261212
2698,1,1,1,1,1,0,1,20260430,20261212
2699,1,1,1,1,1,0,0,20260430,20261212
2700,0,0,0,0,0,0,0,20260430,20261212
2701,1,1,1,1,1,0,0,20260430,20261212
2702,0,0,0,0,0,0,0,20260430,20261212
2703,0,0,0,0,0,0,0,20260430,20261212
2704,0,0,0,0,0,0,0,20260430,20261212
2705,0,0,0,0,0,0,0,20260430,20261212
2706,0,0,0,0,0,0,0,20260430,20261212
2707,0,0,0,0,0,0,0,20260430,20261212
2708,0,0,0,0,0,0,0,20260430,20261212
2709,0,0,0,0,0,0,0,20260430,20261212
2710,0,0,0,0,0,0,0,20260430,20261212
2711,0,0,0,0,0,0,0,20260430,20261212
2712,0,0,0,0,0,0,0,20260430,20261212
2713,0,0,0,0,0,0,0,20260430,20261212
2714,0,0,0,0,0,0,0,20260430,20261212
2715,0,0,0,0,0,0,0,20260430,20261212
2716,0,0,0,0,0,0,0,20260430,20261212
2717,0,0,0,0,0,0,0,20260430,20261212
2718,0,0,0,0,0,0,0,20260430,20261212
2719,0,0,0,0,0,0,0,20260430,20261212
2720,0,0,0,0,0,0,0,20260430,20261212
2721,0,0,0,0,0,0,0,20260430,20261212
2722,0,0,0,0,0,0,0,20260430,20261212
2723,0,0,0,0,0,0,0,20260430,20261212
2724,0,0,0,0,0,0,0,20260430,20261212
2725,0,0,0,0,0,0,0,20260430,20261212
2726,0,0,0,0,0,0,0,20260430,20261212
2727,0,0,0,0,0,0,0,20260430,20261212
2728,0,0,0,0,0,0,0,20260430,20261212
2729,0,0,0,0,0,0,0,20260430,20261212
2730,0,0,0,0,0,0,0,20260430,20261212
2731,0,0,0,0,0,0,0,20260430,20261212
2732,0,0,0,0,0,0,0,20260430,20261212
2733,0,0,0,0,0,0,0,20260430,20261212
2734,0,0,0,0,0,0,0,20260430,20261212
2735,0,0,0,0,0,0,0,20260430,20261212
2736,0,0,0,0,0,0,0,20260430,20261212
2737,0,0,0,0,0,0,0,20260430,20261212
2738,0,0,0,0,0,0,0,20260430,20261212
2739,0,0,0,0,0,0,0,20260430,20261212
2740,0,0,0,0,0,0,0,20260430,20261212
2741,0,0,0,0,0,0,0,20260430,20261212
2742,0,0,0,0,0,0,0,20260430,20261212
2743,0,0,0,0,0,0,0,20260430,20261212
2744,0,0,0,0,0,0,0,20260430,20261212
2745,0,0,0,0,0,0,0,20260430,20261212
2746,0,0,0,0,0,0,0,20260430,20261212
2747,0,0,0,0,0,0,0,20260430,20261212
2748,0,0,0,0,0,0,0,20260430,20261212
2749,0,0,0,0,0,0,0,20260430,20261212
2750,0,0,0,0,0,0,0,20260430,20261212
2751,0,0,0,0,0,0,0,20260430,20261212
2752,0,0,0,0,0,0,0,20260430,20261212
2753,0,0,0,0,0,0,0,20260430,20261212
2754,0,0,0,0,0,0,0,20260430,20261212
2755,0,0,0,0,0,0,0,20260430,20261212
2756,0,0,0,0,0,0,0,20260430,20261212
2757,0,0,0,0,0,0,0,20260430,20261212
2758,0,0,0,0,0,0,0,20260430,20261212
2759,0,0,0,0,0,0,0,20260430,20261212
2760,0,0,0,0,0,0,0,20260430,20261212
2761,0,0,0,0,0,0,0,20260430,20261212
2762,0,0,0,0,0,0,0,20260430,20261212
2763,0,0,0,0,0,0,0,20260430,20261212
2764,0,0,0,0,0,0,0,20260430,20261212
2765,0,0,0,0,0,0,0,20260430,20261212
2766,1,1,1,1,1,0,0,20260430,20261212
2767,0,0,0,0,0,0,0,20260430,20261212
2768,1,1,1,1,1,1,1,20260430,20261212
2769,1,1,1,1,1,1,1,20260430,20261212
2770,0,0,0,0,0,0,0,20260430,20261212
2771,0,0,0,0,0,0,0,20260430,20261212
2772,0,0,0,0,0,0,0,20260430,20261212
2773,0,0,0,0,0,0,0,20260430,20261212
2774,0,0,0,0,0,0,0,20260430,20261212
2775,0,0,0,0,0,0,0,20260430,20261212
2776,0,0,0,0,0,0,0,20260430,20261212
2777,0,0,0,0,0,0,0,20260430,20261212
2778,0,0,0,0,0,0,0,20260430,20261212
2779,1,1,1,1,1,1,1,20260430,20261212
2780,1,1,1,1,1,0,0,20260430,20261212
2781,1,1,1,1,1,0,0,20260430,20261212
2782,0,0,0,0,0,0,0,20260430,20261212
2783,0,0,0,0,0,1,1,20260430,20261212
2784,0,0,0,0,0,0,0,20260430,20261212
2785,0,0,0,0,0,1,1,20260430,20261212
2786,0,0,0,0,0,0,0,20260430,20261212
2787,0,0,0,0,0,0,0,20260430,20261212
2788,0,0,0,0,1,0,1,20260430,20261212
2789,1,1,1,1,1,0,1,20260430,20261212
2790,1,1,1,1,0,1,0,20260430,20261212
2791,1,1,1,1,1,1,1,20260430,20261212
2792,0,0,0,0,0,0,0,20260430,20261212
2793,0,0,0,0,0,0,0,20260430,20261212
2794,0,0,0,0,0,0,0,20260430,20261212
2795,1,1,1,1,1,0,0,20260430,20261212
2796,0,0,0,0,0,0,0,20260430,20261212
2797,0,0,0,0,0,0,0,20260430,20261212
2798,0,0,0,0,0,0,0,20260430,20261212
2799,0,0,0,0,0,0,0,20260430,20261212
2800,0,0,0,0,0,0,0,20260430,20261212
2801,0,0,0,0,0,0,0,20260430,20261212
2802,0,0,0,0,0,0,0,20260430,20261212
2803,0,0,0,0,0,0,0,20260430,20261212
2804,0,0,0,0,0,0,0,20260430,20261212
2805,0,0,0,0,0,0,0,20260430,20261212
2806,0,0,0,0,0,0,0,20260430,20261212
2807,0,0,0,0,0,0,0,20260430,20261212
2808,0,0,0,0,0,0,0,20260430,20261212
2809,0,0,0,0,0,0,0,20260430,20261212
2810,0,0,0,0,0,0,0,20260430,20261212
2811,0,0,0,0,0,0,0,20260430,20261212
2812,0,0,0,0,0,0,0,20260430,20261212
2813,0,0,0,0,0,0,0,20260430,20261212
2814,0,0,0,0,0,0,0,20260430,20261212
2815,0,0,0,0,0,0,0,20260430,20261212
2816,0,0,0,0,0,0,0,20260430,20261212
2817,1,1,1,1,1,0,0,20260430,20261212
2818,0,0,0,0,0,0,0,20260430,20261212
2819,0,0,0,0,0,0,0,20260430,20261212
2820,1,1,1,1,1,1,1,20260430,20261212
2821,0,0,0,0,0,0,0,20260430,20261212
2822,0,0,0,0,0,0,0,20260430,20261212
2823,0,0,0,0,0,0,0,20260430,20261212
2824,0,0,0,0,0,0,0,20260430,20261212
2825,0,0,0,0,0,0,0,20260430,20261212
2826,0,0,0,0,0,0,0,20260430,20261212
2827,0,0,0,0,0,0,0,20260430,20261212
2828,1,1,1,1,1,1,1,20260430,20261212
2829,0,0,0,0,0,0,0,20260430,20261212
2830,0,0,0,0,0,0,0,20260430,20261212
2831,0,0,0,0,0,0,0,20260430,20261212
2832,0,0,0,0,0,0,0,20260430,20261212
2833,0,0,0,0,0,0,0,20260430,20261212
2834,1,1,1,1,1,1,1,20260430,20261212
2835,1,1,1,1,1,1,1,20260430,20261212
2836,0,0,0,0,0,0,0,20260430,20261212
2837,0,0,0,0,0,0,0,20260430,20261212
2838,1,1,1,1,1,1,1,20260430,20261212
2839,1,1,1,1,1,1,1,20260430,20261212
2840,0,0,0,0,0,1,1,20260430,20261212
2841,1,1,1,1,1,0,0,20260430,20261212
2842,0,0,0,0,0,0,0,20260430,20261212
2843,0,0,0,0,0,0,0,20260430,20261212
2844,0,0,0,0,0,0,0,20260430,20261212
2845,0,0,0,0,0,0,0,20260430,20261212
2846,1,1,1,1,1,1,1,20260430,20261212
2847,0,0,0,0,0,0,0,20260430,20261212
2848,0,0,0,0,0,0,0,20260430,20261212
2849,0,0,0,0,0,0,0,20260430,20261212
2850,1,1,1,1,1,1,1,20260430,20261212
2851,1,1,1,1,1,1,1,20260430,20261212
2852,1,1,1,1,1,1,1,20260430,20261212
2853,0,0,0,0,0,0,0,20260430,20261212
2854,0,0,0,0,0,0,0,20260430,20261212
2855,1,1,1,1,1,1,1,20260430,20261212
2856,0,0,0,0,0,0,0,20260430,20261212
2857,0,0,0,0,0,0,0,20260430,20261212
2858,1,1,1,1,1,1,1,20260430,20261212
2859,0,0,0,0,0,0,0,20260430,20261212
2860,1,1,1,1,1,0,0,20260430,20261212
2861,1,1,1,1,1,1,1,20260430,20261212
2862,1,1,1,1,1,1,1,20260430,20261212
2863,0,0,0,0,0,0,0,20260430,20261212
2864,1,1,1,1,1,1,1,20260430,20261212
2865,1,1,1,1,1,1,1,20260430,20261212
2866,1,1,1,1,1,0,0,20260430,20261212
2867,1,1,1,1,1,1,1,20260430,20261212
2868,0,0,0,0,0,0,0,20260430,20261212
2869,1,1,1,1,1,1,1,20260430,20261212
2870,1,1,1,1,1,1,1,20260430,20261212
2871,0,0,0,0,0,0,0,20260430,20261212
2872,0,0,0,0,0,0,0,20260430,20261212
2873,0,0,0,0,0,0,0,20260430,20261212
2874,0,0,0,0,0,0,0,20260430,20261212
2875,0,0,0,0,0,0,1,20260430,20261212
2876,1,1,1,0,0,0,0,20260430,20261212
2877,0,0,0,0,0,0,0,20260430,20261212
2878,0,0,0,0,0,0,0,20260430,20261212
2879,0,0,0,0,0,0,0,20260430,20261212
2880,0,0,0,0,0,0,0,20260430,20261212
2881,0,0,0,0,0,0,0,20260430,20261212
2882,0,0,0,0,0,0,0,20260430,20261212
2883,0,0,0,0,0,0,0,20260430,20261212
2884,0,0,0,0,0,0,0,20260430,20261212
2885,1,1,1,1,1,0,0,20260430,20261212
2886,0,0,0,0,0,1,1,20260430,20261212
2887,0,0,0,0,0,0,0,20260430,20261212
2888,1,1,1,1,1,0,0,20260430,20261212
2889,1,1,1,1,1,1,1,20260430,20261212
2890,0,0,0,0,0,1,0,20260430,20261212
2891,1,1,1,1,1,0,1,20260430,20261212
2892,0,0,0,0,0,0,0,20260430,20261212
2893,1,1,1,1,1,0,1,20260430,20261212
2894,0,0,0,0,0,0,0,20260430,20261212
2895,0,0,0,0,0,0,0,20260430,20261212
2896,0,0,0,0,1,0,1,20260430,20261212
2897,0,0,0,0,0,0,0,20260430,20261212
2898,0,0,0,0,0,0,0,20260430,20261212
2899,1,1,1,1,0,1,0,20260430,20261212
2900,0,0,0,0,0,0,0,20260430,20261212
2901,0,0,0,0,1,0,1,20260430,20261212
2902,1,1,1,1,0,1,0,20260430,20261212
2903,0,0,0,0,0,0,0,20260430,20261212
2904,0,0,0,0,0,0,0,20260430,20261212
2905,1,1,1,1,1,1,0,20260430,20261212
2906,0,0,0,0,0,0,0,20260430,20261212
2907,0,0,0,0,0,0,1,20260430,20261212
2908,0,0,0,0,1,0,1,20260430,20261212
2909,1,1,1,1,0,1,0,20260430,20261212
2910,0,0,0,0,0,0,0,20260430,20261212
2911,0,0,0,0,0,0,0,20260430,20261212
2912,0,0,0,0,0,0,0,20260430,20261212
2913,0,0,0,0,0,0,0,20260430,20261212
2914,1,1,1,1,1,1,1,20260430,20261212
2915,0,0,0,0,0,0,0,20260430,20261212
2916,0,0,0,0,0,0,0,20260430,20261212
2917,0,0,0,0,0,0,0,20260430,20261212
2918,0,0,0,0,0,0,0,20260430,20261212
2919,0,0,0,0,0,0,0,20260430,20261212
2920,0,0,0,0,0,0,0,20260430,20261212
2921,0,0,0,0,0,0,0,20260430,20261212
2922,1,1,1,1,1,1,1,20260430,20261212
2923,0,0,0,0,0,0,0,20260430,20261212
2924,1,1,1,1,1,0,0,20260430,20261212
2925,1,1,1,1,1,1,0,20260430,20261212
2926,0,0,0,0,0,0,1,20260430,20261212
2927,1,1,1,0,0,0,0,20260430,20261212
2928,0,0,0,0,0,0,0,20260430,20261212
2929,0,0,0,0,0,0,0,20260430,20261212
2930,0,0,0,0,0,0,0,20260430,20261212
2931,0,0,0,0,0,0,0,20260430,20261212
2932,1,1,1,1,1,1,1,20260430,20261212
